Date,SCHB,XLG,SCHV,QQQ,RSP,INTL,IEF,SPY
2014-08-21,6.68363618850708,11.749774932861328,10.737789154052734,90.51113891601562,63.85696029663086,35.11083984375,81.55453491210938,163.98941040039062
2014-08-22,6.671212196350098,11.721841812133789,10.70303726196289,90.64839935302734,63.749900817871094,34.97098922729492,81.56230926513672,163.73460388183594
2014-08-25,6.705721855163574,11.78194808959961,10.762608528137207,90.96871185302734,64.06288146972656,35.19180679321289,81.6248550415039,164.5648651123047
2014-08-26,6.716762542724609,11.798876762390137,10.772537231445312,91.06021881103516,64.12049865722656,35.250694274902344,81.60921478271484,164.6716766357422
2014-08-27,6.716762542724609,11.795488357543945,10.77750301361084,91.07855224609375,64.08753204345703,35.33165740966797,81.83577728271484,164.60592651367188
2014-08-28,6.707102298736572,11.781096458435059,10.770055770874023,90.97786712646484,64.06288146972656,35.16972732543945,81.94515228271484,164.51553344726562
2014-08-29,6.729186058044434,11.788716316223145,10.80480670928955,91.31649017333984,64.29344177246094,35.16972732543945,81.9529037475586,164.9840545654297
2014-09-02,6.729186058044434,11.784485816955566,10.787430763244629,91.58187866210938,64.24403381347656,35.19180679321289,81.42941284179688,164.9019012451172
2014-09-03,6.723663806915283,11.780253410339355,10.80480670928955,91.04194641113281,64.29344177246094,35.486236572265625,81.54674530029297,164.81143188476562
2014-09-04,6.71124267578125,11.744696617126465,10.789913177490234,90.95958709716797,64.21109008789062,35.33165740966797,81.2572250366211,164.5731201171875
2014-09-05,6.741608619689941,11.822579383850098,10.832112312316895,91.41715240478516,64.49934387207031,35.39791488647461,81.28069305419922,165.31285095214844
2014-09-08,6.7278056144714355,11.803105354309082,10.797362327575684,91.59103393554688,64.3099136352539,35.01514434814453,81.19464874267578,164.88543701171875
2014-09-09,6.679493427276611,11.71845531463623,10.717934608459473,90.8314208984375,63.84871292114258,34.860572814941406,81.00682067871094,163.8414764404297
2014-09-10,6.707102298736572,11.802262306213379,10.737789154052734,91.58187866210938,63.980499267578125,34.97098922729492,80.80329895019531,164.45799255371094
2014-09-11,6.715381145477295,11.797182083129883,10.770055770874023,91.50865936279297,64.09579467773438,34.742801666259766,80.70155334472656,164.6470947265625
2014-09-12,6.675354480743408,11.747236251831055,10.708003997802734,91.04194641113281,63.63460922241211,34.63975524902344,80.39637756347656,163.68531799316406
2014-09-15,6.657407760620117,11.746392250061035,10.722893714904785,90.16334533691406,63.494606018066406,34.55878829956055,80.54508972167969,163.5619659423828
2014-09-16,6.704340934753418,11.848822593688965,10.792397499084473,90.95043182373047,63.93107604980469,34.77225112915039,80.52155303955078,164.7949981689453
2014-09-17,6.71262264251709,11.892838478088379,10.80480670928955,91.08769989013672,63.98872375488281,34.50726318359375,80.31809997558594,165.0169677734375
2014-09-18,6.74851131439209,11.92416000366211,10.854450225830078,91.7740707397461,64.22754669189453,34.71337127685547,80.2633285522461,165.8965301513672
2014-09-19,6.736090183258057,11.958786964416504,10.861898422241211,91.71720123291016,64.08541107177734,34.54405212402344,80.56855010986328,165.7469940185547
2014-09-22,6.6753644943237305,11.88392162322998,10.785992622375488,90.86405181884766,63.490440368652344,34.330589294433594,80.74067687988281,164.4669952392578
2014-09-23,6.632387161254883,11.832876205444336,10.708595275878906,90.61637115478516,63.04415512084961,34.036170959472656,80.9128646850586,163.52548217773438
2014-09-24,6.682297229766846,11.905189514160156,10.778501510620117,91.58879089355469,63.53997802734375,34.25699234008789,80.68595123291016,164.80555725097656
2014-09-25,6.581090927124023,11.72823715209961,10.626201629638672,89.66230010986328,62.597923278808594,33.727012634277344,81.07723999023438,162.1463165283203
2014-09-26,6.633775234222412,11.7903413772583,10.691118240356445,90.61637115478516,63.035919189453125,33.8815803527832,80.905029296875,163.43466186523438
2014-09-29,6.618524074554443,11.769068717956543,10.661155700683594,90.49710845947266,62.92021942138672,33.535640716552734,81.163330078125,163.13739013671875
2014-09-30,6.5921831130981445,11.750356674194336,10.6461763381958,90.62553405761719,62.631004333496094,33.47674560546875,81.09288787841797,162.70791625976562
2014-10-01,6.503456115722656,11.605731010437012,10.501363754272461,89.1761474609375,61.79634094238281,33.03510665893555,81.77423095703125,160.5028839111328
2014-10-02,6.5090012550354,11.589564323425293,10.496370315551758,89.1761474609375,61.86245346069336,32.78483581542969,81.53114318847656,160.52764892578125
2014-10-03,6.578319072723389,11.727384567260742,10.60123062133789,90.05677032470703,62.4739875793457,32.82164001464844,81.50759887695312,162.2949981689453
2014-10-06,6.565842628479004,11.717179298400879,10.603729248046875,89.86410522460938,62.374813079833984,33.10134506225586,81.64089965820312,162.1050262451172
2014-10-07,6.4660234451293945,11.567444801330566,10.441441535949707,88.58903503417969,61.366641998291016,32.59345626831055,82.11915588378906,159.6027374267578
2014-10-08,6.574160099029541,11.767369270324707,10.608725547790527,90.3136215209961,62.3913459777832,33.05717849731445,82.40929412841797,162.3940887451172
2014-10-09,6.441069602966309,11.55979061126709,10.396499633789062,88.85504150390625,61.003013610839844,32.269588470458984,82.26813507080078,159.17330932617188
2014-10-10,6.359272480010986,11.43728256225586,10.296632766723633,86.63504028320312,60.259307861328125,31.746971130371094,82.58958435058594,157.3563995361328
2014-10-13,6.253909111022949,11.285853385925293,10.149319648742676,85.27735900878906,59.23460006713867,31.769052505493164,83.0208511352539,154.77159118652344
2014-10-14,6.273318290710449,11.257779121398926,10.16180419921875,85.28656005859375,59.556880950927734,31.850017547607422,83.18543243408203,155.01104736328125
2014-10-15,6.240045070648193,11.125917434692383,10.064430236816406,84.73612213134766,59.325496673583984,31.599761962890625,83.6558609008789,153.96221923828125
2014-10-16,6.248364448547363,11.085931777954102,10.06942367553711,84.20405578613281,59.515541076660156,31.386301040649414,83.42852020263672,153.8301239013672
2014-10-17,6.320453643798828,11.233960151672363,10.199259757995605,85.31404113769531,60.17667007446289,31.886816024780273,83.18543243408203,155.6469268798828
2014-10-20,6.382840156555176,11.328391075134277,10.256683349609375,86.58917236328125,60.81296920776367,32.05611801147461,83.30307006835938,157.15829467773438
2014-10-21,6.5090012550354,11.509597778320312,10.426462173461914,88.86425018310547,62.07731246948242,32.357913970947266,83.07568359375,160.2716522216797
2014-10-22,6.46047830581665,11.45770263671875,10.371532440185547,88.4055404663086,61.55668258666992,32.06349182128906,83.05219268798828,159.13206481933594
2014-10-23,6.53811502456665,11.580209732055664,10.463913917541504,89.73567962646484,62.292179107666016,32.380001068115234,82.70718383789062,160.9818878173828
2014-10-24,6.585251331329346,11.672938346862793,10.556294441223145,90.46959686279297,62.7384033203125,32.55664825439453,82.77774047851562,162.22064208984375
2014-10-27,6.572775363922119,11.666987419128418,10.541309356689453,90.53382873535156,62.631004333496094,32.40208053588867,82.86399841308594,161.9976806640625
2014-10-28,6.65872859954834,11.7903413772583,10.651169776916504,91.90067291259766,63.42429733276367,32.8510856628418,82.6601333618164,163.85585021972656
2014-10-29,6.646251201629639,11.783534049987793,10.643680572509766,91.56127166748047,63.29206848144531,32.68179702758789,82.38571166992188,163.60806274414062
2014-10-30,6.690616607666016,11.858400344848633,10.708595275878906,91.75389862060547,63.74658203125,32.90261459350586,82.47195434570312,164.6569061279297
2014-10-31,6.768252372741699,11.979206085205078,10.835929870605469,93.01984405517578,64.52338409423828,33.40313720703125,82.33867645263672,166.5398406982422
2014-11-03,6.771023750305176,11.968995094299316,10.838423728942871,93.29505920410156,64.53990173339844,33.13079071044922,82.30805206298828,166.6306610107422
2014-11-04,6.747457504272461,11.963891983032227,10.815958023071289,92.98316955566406,64.21762084960938,32.96149826049805,82.30016326904297,166.05262756347656
2014-11-05,6.7821149826049805,12.009830474853516,10.900847434997559,92.99232482910156,64.71343994140625,32.98358154296875,82.32374572753906,167.1013946533203
2014-11-06,6.814001560211182,12.045559883117676,10.92581558227539,93.28588104248047,65.00270080566406,32.78483581542969,82.07247924804688,167.77032470703125
2014-11-07,6.818161964416504,12.049816131591797,10.950780868530273,93.20330810546875,65.08531951904297,32.85844039916992,82.59864044189453,167.92721557617188
2014-11-10,6.84034538269043,12.083846092224121,10.980740547180176,93.53353881835938,65.2505874633789,32.99830627441406,82.26092529296875,168.455810546875
2014-11-11,6.845889568328857,12.092351913452148,10.975746154785156,93.8271255493164,65.26712036132812,33.152870178222656,82.26879119873047,168.6209716796875
2014-11-12,6.847275257110596,12.099154472351074,10.96076774597168,93.99221801757812,65.275390625,32.93941879272461,82.23735046386719,168.4392852783203
2014-11-13,6.844502925872803,12.128082275390625,10.948278427124023,94.39588928222656,65.15143585205078,33.0203971862793,82.3708724975586,168.62918090820312
2014-11-14,6.845889568328857,12.12723159790039,10.958271026611328,94.6894302368164,65.18449401855469,33.12343215942383,82.54366302490234,168.67051696777344
2014-11-17,6.845889568328857,12.129781723022461,10.995722770690918,94.405029296875,65.275390625,32.95413589477539,82.44950866699219,168.77786254882812
2014-11-18,6.881932735443115,12.18167781829834,11.033170700073242,95.11143493652344,65.6885986328125,33.26328659057617,82.54366302490234,169.75238037109375
2014-11-19,6.868070602416992,12.157007217407227,11.015695571899414,94.6802749633789,65.54810333251953,33.18967819213867,82.32374572753906,169.47982788085938
2014-11-20,6.887478828430176,12.175724029541016,11.03567123413086,95.10221099853516,65.77947998046875,33.079261779785156,82.47296142578125,169.77708435058594
2014-11-21,6.92213773727417,12.227618217468262,11.088101387023926,95.28572082519531,66.1761474609375,33.491477966308594,82.637939453125,170.68557739257812
2014-11-24,6.951251983642578,12.253138542175293,11.093096733093262,96.0287857055664,66.40752410888672,33.542991638183594,82.73219299316406,171.16456604003906
2014-11-25,6.94570779800415,12.25229263305664,11.088101387023926,96.17552947998047,66.35794067382812,33.57979965209961,82.93639373779297,171.0406951904297
2014-11-26,6.965114593505859,12.288020133972168,11.113068580627441,96.79930877685547,66.39928436279297,33.771175384521484,83.07776641845703,171.47836303710938
2014-11-28,6.938774585723877,12.28717041015625,11.080609321594238,97.24884796142578,66.24223327636719,33.37369918823242,83.39974212646484,171.114990234375
2014-12-01,6.881932735443115,12.201245307922363,11.04565715789795,96.14801788330078,65.72161865234375,33.23384475708008,83.19522857666016,169.92576599121094
2014-12-02,6.923525333404541,12.264198303222656,11.118063926696777,96.53331756591797,66.07698822021484,33.25592803955078,82.82544708251953,171.024169921875
2014-12-03,6.955411911010742,12.286319732666016,11.153016090393066,96.70761108398438,66.4736328125,33.300086975097656,82.85689544677734,171.68484497070312
2014-12-04,6.948479175567627,12.261643409729004,11.143031120300293,96.6617660522461,66.33314514160156,33.182315826416016,83.14801025390625,171.49485778808594
2014-12-05,6.962341785430908,12.279512405395508,11.163003921508789,96.67092895507812,66.45709228515625,33.211761474609375,82.68382263183594,171.77565002441406
2014-12-08,6.909663200378418,12.194440841674805,11.093096733093262,95.98291778564453,65.96127319335938,32.82164001464844,82.95919036865234,170.6277618408203
2014-12-09,6.916594505310059,12.174020767211914,11.06313419342041,96.28562927246094,66.02738952636719,32.65234375,83.26602172851562,170.5121307373047
2014-12-10,6.802911758422852,11.991114616394043,10.888360023498535,94.7719955444336,64.94483184814453,32.21806335449219,83.64362335205078,167.778564453125
2014-12-11,6.832023620605469,12.025142669677734,10.930806159973145,95.22149658203125,65.275390625,32.115013122558594,83.50202178955078,168.62918090820312
2014-12-12,6.729434013366699,11.840535163879395,10.746044158935547,94.18489837646484,64.25898742675781,31.50406265258789,84.18644714355469,165.9039306640625
2014-12-15,6.676751136779785,11.747800827026367,10.653667449951172,93.21246337890625,63.93667221069336,31.025611877441406,83.8796615600586,164.7642364501953
2014-12-16,6.632387161254883,11.638909339904785,10.596238136291504,91.71720123291016,63.53997802734375,31.194910049438477,84.30445861816406,163.44293212890625
2014-12-17,6.768252372741699,11.864351272583008,10.810961723327637,93.38677215576172,64.84568786621094,31.63321304321289,83.7222671508789,166.64718627929688
2014-12-18,6.923525333404541,12.168913841247559,11.06812858581543,95.63429260253906,66.27531433105469,32.258277893066406,83.25027465820312,170.76817321777344
2014-12-19,6.955411911010742,12.227729797363281,11.110573768615723,96.05509185791016,66.58649444580078,32.2210807800293,83.55706024169922,171.4947509765625
2014-12-22,6.985766887664795,12.260217666625977,11.175156593322754,96.29447937011719,66.86032104492188,32.429439544677734,83.55706024169922,172.28363037109375
2014-12-23,6.998297214508057,12.274746894836426,11.215363502502441,95.95379638671875,67.08441162109375,32.258277893066406,82.86479949951172,172.51617431640625
2014-12-24,7.002475261688232,12.281586647033691,11.222902297973633,96.03668975830078,67.09268951416016,32.43687438964844,82.9246826171875,172.5327606201172
2014-12-26,7.024751663208008,12.326894760131836,11.240495681762695,96.7180404663086,67.25869750976562,32.541046142578125,83.03497314453125,173.08914184570312
2014-12-29,7.0372843742370605,12.310651779174805,11.248035430908203,96.69963836669922,67.44123077392578,32.3996696472168,83.31856536865234,173.32164001464844
2014-12-30,7.003868579864502,12.253376007080078,11.202801704406738,96.05509185791016,67.04289245605469,32.16898727416992,83.41315460205078,172.39158630371094
2014-12-31,6.937032222747803,12.113182067871094,11.082175254821777,95.06989288330078,66.42882537841797,32.012718200683594,83.50770568847656,170.68096923828125
2015-01-02,6.928678035736084,12.095231056213379,11.092228889465332,94.78443908691406,66.4122314453125,31.819246292114258,83.9331283569336,170.589599609375
2015-01-05,6.810320854187012,11.902032852172852,10.891190528869629,93.3940658569336,65.09278869628906,31.127201080322266,84.44527435302734,167.50881958007812
2015-01-06,6.743483543395996,11.79945182800293,10.805749893188477,92.14180755615234,64.38740539550781,30.80722427368164,85.01256561279297,165.93106079101562
2015-01-07,6.822853088378906,11.93195629119873,10.911296844482422,93.32964324951172,65.15917205810547,31.156963348388672,84.99678039550781,167.99871826171875
2015-01-08,6.943994998931885,12.13797378540039,11.102282524108887,95.11589050292969,66.3043441772461,31.610881805419922,84.6501235961914,170.97988891601562
2015-01-09,6.888296604156494,12.05505084991455,11.00427532196045,94.48978424072266,65.76493835449219,31.43973159790039,85.06768798828125,169.60972595214844
2015-01-12,6.835385799407959,11.959308624267578,10.93893814086914,93.50454711914062,65.10936737060547,31.313236236572266,85.36711883544922,168.28111267089844
2015-01-13,6.822853088378906,11.924260139465332,10.898731231689453,93.4769287109375,64.94340515136719,31.417415618896484,85.4458999633789,167.80775451660156
2015-01-14,6.783863544464111,11.863567352294922,10.818314552307129,92.96128845214844,64.60316467285156,31.3206787109375,85.8398208618164,166.79466247558594
2015-01-15,6.714243412017822,11.740471839904785,10.750470161437988,91.75511169433594,64.0057144165039,31.484392166137695,86.5725326538086,165.2667694091797
2015-01-16,6.803359508514404,11.886646270751953,10.881138801574707,92.83238983154297,64.88533020019531,31.826683044433594,85.93441009521484,167.4341278076172
2015-01-20,6.813105583190918,11.935372352600098,10.87611198425293,93.56902313232422,64.91854858398438,31.893651962280273,86.13133239746094,167.79119873046875
2015-01-21,6.845131874084473,11.957600593566895,10.923861503601074,94.04783630371094,65.36662292480469,32.19874954223633,85.72164154052734,168.63818359375
2015-01-22,6.9495625495910645,12.13797378540039,11.07966423034668,95.78807067871094,66.27947235107422,32.4071044921875,85.50894927978516,171.1459503173828
2015-01-23,6.9189300537109375,12.078985214233398,10.986684799194336,95.9998550415039,65.9226303100586,32.258277893066406,86.06826782226562,170.20761108398438
2015-01-26,6.94538688659668,12.092665672302246,11.019351959228516,95.88936614990234,66.24627685546875,32.570823669433594,85.871337890625,170.606201171875
2015-01-27,6.8674116134643555,11.88579273223877,10.871087074279785,93.40331268310547,65.71519470214844,32.563377380371094,85.98954010009766,168.3558349609375
2015-01-28,6.775509357452393,11.73790454864502,10.70020580291748,92.92445373535156,64.71104431152344,32.094573974609375,86.65135192871094,166.19680786132812
2015-01-29,6.831207275390625,11.843905448913574,10.780621528625488,93.81761169433594,65.30852508544922,32.4071044921875,86.34408569335938,167.73300170898438
2015-01-30,6.744876861572266,11.69858455657959,10.617280960083008,93.09019470214844,64.48698425292969,31.90109634399414,87.10041809082031,165.6238250732422
2015-02-02,6.82145881652832,11.856728553771973,10.763031959533691,93.9004898071289,65.18406677246094,32.35502624511719,86.99153137207031,167.67495727539062
2015-02-03,6.923106670379639,12.031970977783203,10.933911323547363,94.80284881591797,66.52011108398438,32.868465423583984,86.2575912475586,170.09970092773438
